"ugcodigo";"nroempenho";"nrodocumento";"dataemissao";"categoria_despesa_codigo";"categoria_despesa";"grupo_despesa_codigo";"grupo_despesa";"modalidade_despesa_codigo";"modalidade_despesa";"elemento_despesa_codigo";"elemento_despesa";"nroprocesso";"funcionalprogramatica";"fonterecursocodigo";"especificacao";"credoridentificacao";"licitacao";"valordespesa";"item_despesa_codigo";"item_despesa";"estorno";"origem"
30901;"2026NE000002";"2026LQ000030";2026-03-16;3;DESPESAS CORRENTES;33;OUTRAS DESPESAS CORRENTES;3390;APLICAÇÕES DIRETAS;339039;OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;"030009362025";"100390101032000220310001";"175900001";LIQUIDACAO;"00000000481602";DISPENSA;121.22;33903981;SERVIÇOS BANCÁRIOS;;
30901;"2026NE000004";"2026LQ000036";2026-03-30;3;DESPESAS CORRENTES;33;OUTRAS DESPESAS CORRENTES;3390;APLICAÇÕES DIRETAS;339040;SERVIÇOS DE TECNOLOGIA DA INFORMAÇÃO E COMUNICAÇÃO-PESSOA JURÍDICA;"030006902025";"100390101032000220310001";"175900001";LIQUIDACAO;"02593165000140";INEXIGIBILIDADE;82166.67;33904079;SERVIÇO DE SUPORTE A USUÁRIO E DE INFRAESTRUTURA DE TIC;;
30101;"2026NE000152";"2026LQ000355";2026-03-10;3;DESPESAS CORRENTES;33;OUTRAS DESPESAS CORRENTES;3390;APLICAÇÕES DIRETAS;339039;OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;"030006622025";"100310101032000220110001";"150000001";LIQUIDACAO;"00028986001341";INEXIGIBILIDADE;610.31;33903917;MANUTENÇÃO E CONSERVAÇÃO DE MÁQUINAS E EQUIPAMENTOS;;
30101;"2026NE000152";"2026LQ000523";2026-03-31;3;DESPESAS CORRENTES;33;OUTRAS DESPESAS CORRENTES;3390;APLICAÇÕES DIRETAS;339039;OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;"030006622025";"100310101032000220110001";"150000001";LIQUIDACAO;"00028986001341";INEXIGIBILIDADE;610.31;33903917;MANUTENÇÃO E CONSERVAÇÃO DE MÁQUINAS E EQUIPAMENTOS;;
30101;"2026NE000287";"2026LQ000477";2026-03-30;3;DESPESAS CORRENTES;33;OUTRAS DESPESAS CORRENTES;3390;APLICAÇÕES DIRETAS;339014;DIÁRIAS - CIVIL;"030008622026";"100310101032000220110001";"150000001";LIQUIDACAO;"00272964158";NÃO APLICA;-465;33901401;DIÁRIAS NO ESTADO;;
30101;"2026NE000287";"2026LQ000411";2026-03-17;3;DESPESAS CORRENTES;33;OUTRAS DESPESAS CORRENTES;3390;APLICAÇÕES DIRETAS;339014;DIÁRIAS - CIVIL;"030008622026";"100310101032000220110001";"150000001";LIQUIDACAO;"00272964158";NÃO APLICA;2092.5;33901401;DIÁRIAS NO ESTADO;;
30101;"2026NE000185";"2026LQ000182";2026-02-10;3;DESPESAS CORRENTES;33;OUTRAS DESPESAS CORRENTES;3390;APLICAÇÕES DIRETAS;339014;DIÁRIAS - CIVIL;"030004882026";"100310101032000220110001";"150000001";LIQUIDACAO;"00272964158";NÃO APLICA;697.5;33901401;DIÁRIAS NO ESTADO;;
30101;"2026NE000341";"2026LQ000534";2026-03-31;3;DESPESAS CORRENTES;33;OUTRAS DESPESAS CORRENTES;3390;APLICAÇÕES DIRETAS;339014;DIÁRIAS - CIVIL;"030012402026";"100310101032000220110001";"150000001";LIQUIDACAO;"00572974108";NÃO APLICA;2092.5;33901401;DIÁRIAS NO ESTADO;;
30101;"2026NE000279";"2026LQ000375";2026-03-11;3;DESPESAS CORRENTES;33;OUTRAS DESPESAS CORRENTES;3390;APLICAÇÕES DIRETAS;339014;DIÁRIAS - CIVIL;"030007852026";"100310101032000220110001";"150000001";LIQUIDACAO;"00572974108";NÃO APLICA;4843;33901414;DIÁRIAS NO PAÍS;;
30101;"2026NE000170";"2026LQ000146";2026-02-05;3;DESPESAS CORRENTES;33;OUTRAS DESPESAS CORRENTES;3390;APLICAÇÕES DIRETAS;339039;OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;"030003932025";"100310101032000220110001";"150000001";LIQUIDACAO;"00974843000199";CONCORRÊNCIA;53019;33903988;PUBLICIDADE E PROPAGANDA INSTITUCIONAL;;
30101;"2026NE000170";"2026LQ000147";2026-02-05;3;DESPESAS CORRENTES;33;OUTRAS DESPESAS CORRENTES;3390;APLICAÇÕES DIRETAS;339039;OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;;"100310101032000220110001";"150000001";LIQUIDACAO;"00974843000199";CONCORRÊNCIA;530190;33903988;PUBLICIDADE E PROPAGANDA INSTITUCIONAL;;
30101;"2026NE000360";"2026LQ000552";2026-04-10;3;DESPESAS CORRENTES;33;OUTRAS DESPESAS CORRENTES;3390;APLICAÇÕES DIRETAS;339039;OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;"030003932025";"100310101032000220110001";"150000001";LIQUIDACAO;"00974843000199";;50308.32;33903988;PUBLICIDADE E PROPAGANDA INSTITUCIONAL;;
30101;"2026NE000170";"2026LQ000551";2026-04-10;3;DESPESAS CORRENTES;33;OUTRAS DESPESAS CORRENTES;3390;APLICAÇÕES DIRETAS;339039;OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;"030003932025";"100310101032000220110001";"150000001";LIQUIDACAO;"00974843000199";CONCORRÊNCIA;527691.68;33903988;PUBLICIDADE E PROPAGANDA INSTITUCIONAL;;
30101;"2026NE000360";"2026LQ000548";2026-04-09;3;DESPESAS CORRENTES;33;OUTRAS DESPESAS CORRENTES;3390;APLICAÇÕES DIRETAS;339039;OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;;"100310101032000220110001";"150000001";LIQUIDACAO;"00974843000199";;50308.32;33903988;PUBLICIDADE E PROPAGANDA INSTITUCIONAL;;
30101;"2026NE000170";"2026LQ000461";2026-03-27;3;DESPESAS CORRENTES;33;OUTRAS DESPESAS CORRENTES;3390;APLICAÇÕES DIRETAS;339039;OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;"030003932025";"100310101032000220110001";"150000001";LIQUIDACAO;"00974843000199";CONCORRÊNCIA;24633.48;33903988;PUBLICIDADE E PROPAGANDA INSTITUCIONAL;;
30101;"2026NE000170";"2026LQ000428";2026-03-18;3;DESPESAS CORRENTES;33;OUTRAS DESPESAS CORRENTES;3390;APLICAÇÕES DIRETAS;339039;OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;;"100310101032000220110001";"150000001";LIQUIDACAO;"00974843000199";CONCORRÊNCIA;278000;33903988;PUBLICIDADE E PROPAGANDA INSTITUCIONAL;;
30101;"2026NE000170";"2026LQ000340";2026-03-06;3;DESPESAS CORRENTES;33;OUTRAS DESPESAS CORRENTES;3390;APLICAÇÕES DIRETAS;339039;OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;"030003932025";"100310101032000220110001";"150000001";LIQUIDACAO;"00974843000199";CONCORRÊNCIA;59454.55;33903988;PUBLICIDADE E PROPAGANDA INSTITUCIONAL;;
30101;"2026NE000170";"2026LQ000337";2026-03-06;3;DESPESAS CORRENTES;33;OUTRAS DESPESAS CORRENTES;3390;APLICAÇÕES DIRETAS;339039;OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;"030003932025";"100310101032000220110001";"150000001";LIQUIDACAO;"00974843000199";CONCORRÊNCIA;594545.45;33903988;PUBLICIDADE E PROPAGANDA INSTITUCIONAL;;
30101;"2026NE000170";"2026LQ000312";2026-03-05;3;DESPESAS CORRENTES;33;OUTRAS DESPESAS CORRENTES;3390;APLICAÇÕES DIRETAS;339039;OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;"030003932025";"100310101032000220110001";"150000001";LIQUIDACAO;"00974843000199";CONCORRÊNCIA;2358.56;33903988;PUBLICIDADE E PROPAGANDA INSTITUCIONAL;;
30101;"2026NE000170";"2026LQ000310";2026-03-05;3;DESPESAS CORRENTES;33;OUTRAS DESPESAS CORRENTES;3390;APLICAÇÕES DIRETAS;339039;OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;"030003932025";"100310101032000220110001";"150000001";LIQUIDACAO;"00974843000199";CONCORRÊNCIA;31000;33903988;PUBLICIDADE E PROPAGANDA INSTITUCIONAL;;
30101;"2026NE000170";"2026LQ000309";2026-03-05;3;DESPESAS CORRENTES;33;OUTRAS DESPESAS CORRENTES;3390;APLICAÇÕES DIRETAS;339039;OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;"030003932025";"100310101032000220110001";"150000001";LIQUIDACAO;"00974843000199";CONCORRÊNCIA;2358;33903988;PUBLICIDADE E PROPAGANDA INSTITUCIONAL;;
30101;"2026NE000170";"2026LQ000308";2026-03-05;3;DESPESAS CORRENTES;33;OUTRAS DESPESAS CORRENTES;3390;APLICAÇÕES DIRETAS;339039;OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;"030003932025";"100310101032000220110001";"150000001";LIQUIDACAO;"00974843000199";CONCORRÊNCIA;-2358;33903988;PUBLICIDADE E PROPAGANDA INSTITUCIONAL;;
30101;"2026NE000170";"2026LQ000307";2026-03-05;3;DESPESAS CORRENTES;33;OUTRAS DESPESAS CORRENTES;3390;APLICAÇÕES DIRETAS;339039;OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;"030003932025";"100310101032000220110001";"150000001";LIQUIDACAO;"00974843000199";CONCORRÊNCIA;2358;33903988;PUBLICIDADE E PROPAGANDA INSTITUCIONAL;;
30101;"2026NE000170";"2026LQ000305";2026-03-05;3;DESPESAS CORRENTES;33;OUTRAS DESPESAS CORRENTES;3390;APLICAÇÕES DIRETAS;339039;OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;"030003932025";"100310101032000220110001";"150000001";LIQUIDACAO;"00974843000199";CONCORRÊNCIA;2908;33903988;PUBLICIDADE E PROPAGANDA INSTITUCIONAL;;
30101;"2026NE000170";"2026LQ000198";2026-02-13;3;DESPESAS CORRENTES;33;OUTRAS DESPESAS CORRENTES;3390;APLICAÇÕES DIRETAS;339039;OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;"030003932025";"100310101032000220110001";"150000001";LIQUIDACAO;"00974843000199";CONCORRÊNCIA;-18125;33903988;PUBLICIDADE E PROPAGANDA INSTITUCIONAL;;
30101;"2026NE000170";"2026LQ000197";2026-02-13;3;DESPESAS CORRENTES;33;OUTRAS DESPESAS CORRENTES;3390;APLICAÇÕES DIRETAS;339039;OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;"030003932025";"100310101032000220110001";"150000001";LIQUIDACAO;"00974843000199";CONCORRÊNCIA;181250;33903988;PUBLICIDADE E PROPAGANDA INSTITUCIONAL;;
30101;"2026NE000170";"2026LQ000196";2026-02-13;3;DESPESAS CORRENTES;33;OUTRAS DESPESAS CORRENTES;3390;APLICAÇÕES DIRETAS;339039;OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;;"100310101032000220110001";"150000001";LIQUIDACAO;"00974843000199";CONCORRÊNCIA;18125;33903988;PUBLICIDADE E PROPAGANDA INSTITUCIONAL;;
30101;"2026NE000263";"2026LQ000366";2026-03-11;3;DESPESAS CORRENTES;33;OUTRAS DESPESAS CORRENTES;3390;APLICAÇÕES DIRETAS;339014;DIÁRIAS - CIVIL;"030005352026";"100310101032000220110001";"150000001";LIQUIDACAO;"01087027152";NÃO APLICA;4008;33901414;DIÁRIAS NO PAÍS;;
30101;"2026NE000170";"2026LQ000199";2026-02-13;3;DESPESAS CORRENTES;33;OUTRAS DESPESAS CORRENTES;3390;APLICAÇÕES DIRETAS;339039;OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;"030003932025";"100310101032000220110001";"150000001";LIQUIDACAO;"00974843000199";CONCORRÊNCIA;18125;33903988;PUBLICIDADE E PROPAGANDA INSTITUCIONAL;;
30101;"2026NE000170";"2026LQ000232";2026-02-23;3;DESPESAS CORRENTES;33;OUTRAS DESPESAS CORRENTES;3390;APLICAÇÕES DIRETAS;339039;OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;"030003932025";"100310101032000220110001";"150000001";LIQUIDACAO;"00974843000199";CONCORRÊNCIA;24633.48;33903988;PUBLICIDADE E PROPAGANDA INSTITUCIONAL;;
30101;"2026NE000170";"2026LQ000425";2026-03-18;3;DESPESAS CORRENTES;33;OUTRAS DESPESAS CORRENTES;3390;APLICAÇÕES DIRETAS;339039;OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;;"100310101032000220110001";"150000001";LIQUIDACAO;"00974843000199";CONCORRÊNCIA;27800;33903988;PUBLICIDADE E PROPAGANDA INSTITUCIONAL;;
30101;"2026NE000170";"2026LQ000311";2026-03-05;3;DESPESAS CORRENTES;33;OUTRAS DESPESAS CORRENTES;3390;APLICAÇÕES DIRETAS;339039;OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;"030003932025";"100310101032000220110001";"150000001";LIQUIDACAO;"00974843000199";CONCORRÊNCIA;-2358;33903988;PUBLICIDADE E PROPAGANDA INSTITUCIONAL;;
30101;"2026NE000170";"2026LQ000306";2026-03-05;3;DESPESAS CORRENTES;33;OUTRAS DESPESAS CORRENTES;3390;APLICAÇÕES DIRETAS;339039;OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;"030003932025";"100310101032000220110001";"150000001";LIQUIDACAO;"00974843000199";CONCORRÊNCIA;40000;33903988;PUBLICIDADE E PROPAGANDA INSTITUCIONAL;;
30101;"2026NE000170";"2026LQ000304";2026-03-05;3;DESPESAS CORRENTES;33;OUTRAS DESPESAS CORRENTES;3390;APLICAÇÕES DIRETAS;339039;OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;;"100310101032000220110001";"150000001";LIQUIDACAO;"00974843000199";CONCORRÊNCIA;16028.3;33903988;PUBLICIDADE E PROPAGANDA INSTITUCIONAL;;
30101;"2026NE000360";"2026LQ000554";2026-04-10;3;DESPESAS CORRENTES;33;OUTRAS DESPESAS CORRENTES;3390;APLICAÇÕES DIRETAS;339039;OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;"030003932025";"100310101032000220110001";"150000001";LIQUIDACAO;"00974843000199";;50308.32;33903988;PUBLICIDADE E PROPAGANDA INSTITUCIONAL;;
30101;"2026NE000360";"2026LQ000553";2026-04-10;3;DESPESAS CORRENTES;33;OUTRAS DESPESAS CORRENTES;3390;APLICAÇÕES DIRETAS;339039;OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;"030003932025";"100310101032000220110001";"150000001";LIQUIDACAO;"00974843000199";;-50308.32;33903988;PUBLICIDADE E PROPAGANDA INSTITUCIONAL;;
30101;"2026NE000360";"2026LQ000550";2026-04-10;3;DESPESAS CORRENTES;33;OUTRAS DESPESAS CORRENTES;3390;APLICAÇÕES DIRETAS;339039;OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;"030003932025";"100310101032000220110001";"150000001";LIQUIDACAO;"00974843000199";;-50308.32;33903988;PUBLICIDADE E PROPAGANDA INSTITUCIONAL;;
30101;"2026NE000170";"2026LQ000549";2026-04-10;3;DESPESAS CORRENTES;33;OUTRAS DESPESAS CORRENTES;3390;APLICAÇÕES DIRETAS;339039;OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;;"100310101032000220110001";"150000001";LIQUIDACAO;"00974843000199";CONCORRÊNCIA;-527691.68;33903988;PUBLICIDADE E PROPAGANDA INSTITUCIONAL;;
30101;"2026NE000170";"2026LQ000546";2026-04-09;3;DESPESAS CORRENTES;33;OUTRAS DESPESAS CORRENTES;3390;APLICAÇÕES DIRETAS;339039;OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;"030003932025";"100310101032000220110001";"150000001";LIQUIDACAO;"00974843000199";CONCORRÊNCIA;57800;33903988;PUBLICIDADE E PROPAGANDA INSTITUCIONAL;;
30101;"2026NE000170";"2026LQ000547";2026-04-09;3;DESPESAS CORRENTES;33;OUTRAS DESPESAS CORRENTES;3390;APLICAÇÕES DIRETAS;339039;OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;;"100310101032000220110001";"150000001";LIQUIDACAO;"00974843000199";CONCORRÊNCIA;527691.68;33903988;PUBLICIDADE E PROPAGANDA INSTITUCIONAL;;
30101;"2026NE000170";"2026LQ000462";2026-03-27;3;DESPESAS CORRENTES;33;OUTRAS DESPESAS CORRENTES;3390;APLICAÇÕES DIRETAS;339039;OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;"030003932025";"100310101032000220110001";"150000001";LIQUIDACAO;"00974843000199";CONCORRÊNCIA;29500;33903988;PUBLICIDADE E PROPAGANDA INSTITUCIONAL;;
30101;"2026NE000170";"2026LQ000463";2026-03-27;3;DESPESAS CORRENTES;33;OUTRAS DESPESAS CORRENTES;3390;APLICAÇÕES DIRETAS;339039;OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;;"100310101032000220110001";"150000001";LIQUIDACAO;"00974843000199";CONCORRÊNCIA;295000;33903988;PUBLICIDADE E PROPAGANDA INSTITUCIONAL;;
30101;"2026NE000170";"2026LQ000433";2026-03-23;3;DESPESAS CORRENTES;33;OUTRAS DESPESAS CORRENTES;3390;APLICAÇÕES DIRETAS;339039;OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;"030003932025";"100310101032000220110001";"150000001";LIQUIDACAO;"00974843000199";CONCORRÊNCIA;5000;33903988;PUBLICIDADE E PROPAGANDA INSTITUCIONAL;;
30101;"2026NE000170";"2026LQ000432";2026-03-23;3;DESPESAS CORRENTES;33;OUTRAS DESPESAS CORRENTES;3390;APLICAÇÕES DIRETAS;339039;OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;"030003932025";"100310101032000220110001";"150000001";LIQUIDACAO;"00974843000199";CONCORRÊNCIA;1062.5;33903988;PUBLICIDADE E PROPAGANDA INSTITUCIONAL;;
30101;"2026NE000170";"2026LQ000427";2026-03-18;3;DESPESAS CORRENTES;33;OUTRAS DESPESAS CORRENTES;3390;APLICAÇÕES DIRETAS;339039;OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;"030003932025";"100310101032000220110001";"150000001";LIQUIDACAO;"00974843000199";CONCORRÊNCIA;-278000;33903988;PUBLICIDADE E PROPAGANDA INSTITUCIONAL;;
30101;"2026NE000170";"2026LQ000426";2026-03-18;3;DESPESAS CORRENTES;33;OUTRAS DESPESAS CORRENTES;3390;APLICAÇÕES DIRETAS;339039;OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;;"100310101032000220110001";"150000001";LIQUIDACAO;"00974843000199";CONCORRÊNCIA;278000;33903988;PUBLICIDADE E PROPAGANDA INSTITUCIONAL;;
30101;"2026NE000019";"2026LQ000153";2026-02-05;3;DESPESAS CORRENTES;33;OUTRAS DESPESAS CORRENTES;3390;APLICAÇÕES DIRETAS;339039;OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;;"100310101032000220110001";"150000001";LIQUIDACAO;"01088055000168";PREGÃO;5468.5;33903916;REPARO E MANUTENÇÃO DE BENS IMÓVEIS;;
30101;"2026NE000018";"2026LQ000161";2026-02-06;3;DESPESAS CORRENTES;33;OUTRAS DESPESAS CORRENTES;3390;APLICAÇÕES DIRETAS;339030;MATERIAL DE CONSUMO;"030000162025";"100310101032000220110001";"150000001";LIQUIDACAO;"01088055000168";PREGÃO;1493;33903028;MATERIAL DE PROTEÇÃO E SEGURANÇA;;
30101;"2026NE000196";"2026LQ000207";2026-02-19;3;DESPESAS CORRENTES;33;OUTRAS DESPESAS CORRENTES;3390;APLICAÇÕES DIRETAS;339014;DIÁRIAS - CIVIL;"030000912026";"100310101032000220110001";"150000001";LIQUIDACAO;"01780125135";NÃO APLICA;2557.5;33901401;DIÁRIAS NO ESTADO;;
30101;"2026NE000214";"2026LQ000328";2026-03-06;3;DESPESAS CORRENTES;33;OUTRAS DESPESAS CORRENTES;3390;APLICAÇÕES DIRETAS;339014;DIÁRIAS - CIVIL;"030005322026";"100310101032000220110001";"150000001";LIQUIDACAO;"01780125135";NÃO APLICA;-2557.5;33901401;DIÁRIAS NO ESTADO;;
30101;"2026NE000286";"2026LQ000410";2026-03-17;3;DESPESAS CORRENTES;33;OUTRAS DESPESAS CORRENTES;3390;APLICAÇÕES DIRETAS;339014;DIÁRIAS - CIVIL;"030008622026";"100310101032000220110001";"150000001";LIQUIDACAO;"01780125135";NÃO APLICA;2092.5;33901401;DIÁRIAS NO ESTADO;;
30101;"2026NE000286";"2026LQ000476";2026-03-30;3;DESPESAS CORRENTES;33;OUTRAS DESPESAS CORRENTES;3390;APLICAÇÕES DIRETAS;339014;DIÁRIAS - CIVIL;;"100310101032000220110001";"150000001";LIQUIDACAO;"01780125135";NÃO APLICA;-465;33901401;DIÁRIAS NO ESTADO;;
30101;"2026NE000304";"2026LQ000431";2026-03-20;3;DESPESAS CORRENTES;33;OUTRAS DESPESAS CORRENTES;3390;APLICAÇÕES DIRETAS;339014;DIÁRIAS - CIVIL;"030010082026";"100310101032000220110001";"150000001";LIQUIDACAO;"01992955140";NÃO APLICA;2092.5;33901401;DIÁRIAS NO ESTADO;;
30101;"2026NE000214";"2026LQ000235";2026-02-23;3;DESPESAS CORRENTES;33;OUTRAS DESPESAS CORRENTES;3390;APLICAÇÕES DIRETAS;339014;DIÁRIAS - CIVIL;"030005322026";"100310101032000220110001";"150000001";LIQUIDACAO;"01780125135";NÃO APLICA;2557.5;33901401;DIÁRIAS NO ESTADO;;
30101;"2026NE000171";"2026LQ000382";2026-03-11;3;DESPESAS CORRENTES;33;OUTRAS DESPESAS CORRENTES;3390;APLICAÇÕES DIRETAS;339039;OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;;"100310101032000220110001";"150000001";LIQUIDACAO;"02033066000103";CONCORRÊNCIA;16592.25;33903988;PUBLICIDADE E PROPAGANDA INSTITUCIONAL;;
30101;"2026NE000171";"2026LQ000383";2026-03-11;3;DESPESAS CORRENTES;33;OUTRAS DESPESAS CORRENTES;3390;APLICAÇÕES DIRETAS;339039;OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;"030003952025";"100310101032000220110001";"150000001";LIQUIDACAO;"02033066000103";CONCORRÊNCIA;33870;33903988;PUBLICIDADE E PROPAGANDA INSTITUCIONAL;;
30101;"2026NE000171";"2026LQ000466";2026-03-27;3;DESPESAS CORRENTES;33;OUTRAS DESPESAS CORRENTES;3390;APLICAÇÕES DIRETAS;339039;OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;;"100310101032000220110001";"150000001";LIQUIDACAO;"02033066000103";CONCORRÊNCIA;5000;33903988;PUBLICIDADE E PROPAGANDA INSTITUCIONAL;;
30101;"2026NE000171";"2026LQ000465";2026-03-27;3;DESPESAS CORRENTES;33;OUTRAS DESPESAS CORRENTES;3390;APLICAÇÕES DIRETAS;339039;OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;"030003952025";"100310101032000220110001";"150000001";LIQUIDACAO;"02033066000103";CONCORRÊNCIA;2500;33903988;PUBLICIDADE E PROPAGANDA INSTITUCIONAL;;
30101;"2026NE000171";"2026LQ000467";2026-03-27;3;DESPESAS CORRENTES;33;OUTRAS DESPESAS CORRENTES;3390;APLICAÇÕES DIRETAS;339039;OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;"030003952025";"100310101032000220110001";"150000001";LIQUIDACAO;"02033066000103";CONCORRÊNCIA;-5000;33903988;PUBLICIDADE E PROPAGANDA INSTITUCIONAL;;
30101;"2026NE000171";"2026LQ000470";2026-03-27;3;DESPESAS CORRENTES;33;OUTRAS DESPESAS CORRENTES;3390;APLICAÇÕES DIRETAS;339039;OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;"030003952025";"100310101032000220110001";"150000001";LIQUIDACAO;"02033066000103";CONCORRÊNCIA;4500;33903988;PUBLICIDADE E PROPAGANDA INSTITUCIONAL;;
30101;"2026NE000171";"2026LQ000472";2026-03-30;3;DESPESAS CORRENTES;33;OUTRAS DESPESAS CORRENTES;3390;APLICAÇÕES DIRETAS;339039;OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;"030003952025";"100310101032000220110001";"150000001";LIQUIDACAO;"02033066000103";CONCORRÊNCIA;-3000;33903988;PUBLICIDADE E PROPAGANDA INSTITUCIONAL;;
30101;"2026NE000171";"2026LQ000475";2026-03-30;3;DESPESAS CORRENTES;33;OUTRAS DESPESAS CORRENTES;3390;APLICAÇÕES DIRETAS;339039;OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;"030003952025";"100310101032000220110001";"150000001";LIQUIDACAO;"02033066000103";CONCORRÊNCIA;3000;33903988;PUBLICIDADE E PROPAGANDA INSTITUCIONAL;;
30101;"2026NE000171";"2026LQ000474";2026-03-30;3;DESPESAS CORRENTES;33;OUTRAS DESPESAS CORRENTES;3390;APLICAÇÕES DIRETAS;339039;OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;"030003952025";"100310101032000220110001";"150000001";LIQUIDACAO;"02033066000103";CONCORRÊNCIA;-3000;33903988;PUBLICIDADE E PROPAGANDA INSTITUCIONAL;;
30101;"2026NE000171";"2026LQ000384";2026-03-11;3;DESPESAS CORRENTES;33;OUTRAS DESPESAS CORRENTES;3390;APLICAÇÕES DIRETAS;339039;OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;;"100310101032000220110001";"150000001";LIQUIDACAO;"02033066000103";CONCORRÊNCIA;39992;33903988;PUBLICIDADE E PROPAGANDA INSTITUCIONAL;;
30101;"2026NE000177";"2026LQ000160";2026-02-06;3;DESPESAS CORRENTES;33;OUTRAS DESPESAS CORRENTES;3390;APLICAÇÕES DIRETAS;339014;DIÁRIAS - CIVIL;"030003842026";"100310101032000220110001";"150000001";LIQUIDACAO;"02152099150";NÃO APLICA;1162.5;33901401;DIÁRIAS NO ESTADO;;
30101;"2026NE000171";"2026LQ000385";2026-03-11;3;DESPESAS CORRENTES;33;OUTRAS DESPESAS CORRENTES;3390;APLICAÇÕES DIRETAS;339039;OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;"030003952025";"100310101032000220110001";"150000001";LIQUIDACAO;"02033066000103";CONCORRÊNCIA;6000;33903988;PUBLICIDADE E PROPAGANDA INSTITUCIONAL;;
30101;"2026NE000171";"2026LQ000386";2026-03-11;3;DESPESAS CORRENTES;33;OUTRAS DESPESAS CORRENTES;3390;APLICAÇÕES DIRETAS;339039;OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;"030003952025";"100310101032000220110001";"150000001";LIQUIDACAO;"02033066000103";CONCORRÊNCIA;9500;33903988;PUBLICIDADE E PROPAGANDA INSTITUCIONAL;;
30101;"2026NE000171";"2026LQ000464";2026-03-27;3;DESPESAS CORRENTES;33;OUTRAS DESPESAS CORRENTES;3390;APLICAÇÕES DIRETAS;339039;OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;"030003952025";"100310101032000220110001";"150000001";LIQUIDACAO;"02033066000103";CONCORRÊNCIA;1968.75;33903988;PUBLICIDADE E PROPAGANDA INSTITUCIONAL;;
